txn_id,account_id,txn_ts,txn_type,amount,currency,counterparty_acct,channel,created_at,source_system
TXN00077751,ACC0007229,2026-06-21 07:02:52,transfer_in,4973.87,USD,,branch,2026-06-21 07:02:53,WIRE_SWIFT_GW
TXN00083812,ACC0002393,2026-06-17 14:05:55,transfer_in,5951.42,EUR,EXT-70715,branch,2026-06-17 14:06:15,WIRE_SWIFT_GW
TXN00149186,ACC0000943,2026-01-03 14:01:00,transfer_in,4615.61,CAD,EXT-76658,atm,2026-01-03 14:01:14,MOBILE_GATEWAY
TXN00018376,ACC0002721,2026-02-01T11:02:19+08:00,wire_in,24441.64,INR,EXT-23799,mobile,2026-02-01 11:02:32,MOBILE_GATEWAY
TXN00091671,ACC0001057,2026-01-25 15:08:40,deposit,38866.86,INR,EXT-26005,branch,2026-01-25 15:09:03,CORE_BANKING_V2
TXN00109308,ACC0000582,2026-05-11 04:42:06,deposit,267.55,AUD,EXT-39236,wire,2026-05-11 04:42:22,WIRE_SWIFT_GW
TXN00104242,ACC0004713,2026-06-18 06:42:01,wire_out,2976.56,EUR,EXT-50432,wire,2026-06-18 06:42:07,BRANCH_POS
TXN00152756,ACC0004783,2026-03-14 23:02:42,transfer_out,3711.11,AUD,EXT-34743,atm,2026-03-14 23:02:48,BRANCH_POS
TXN00108154,ACC0003782,2026-03-12 22:37:42,transfer_out,57368.09,INR,EXT-79378,branch,2026-03-12 22:37:44,CORE_BANKING_V2
TXN00100194,ACC0006000,2026-02-18 15:00:14,withdrawal,355302.4,INR,EXT-38818,branch,2026-02-18 15:00:22,MOBILE_GATEWAY
TXN00109508,ACC0005263,2026-06-10 10:07:53,wire_in,2085.57,GBP,EXT-19864,mobile,2026-06-10 10:07:57,CORE_BANKING_V2
TXN00073735,ACC0003870,2026-05-16 21:39:23,withdrawal,423195.29,INR,EXT-98275,atm,2026-05-16 21:39:33,CORE_BANKING_V2
TXN00101049,ACC0006940,2026-05-03 01:59:41,deposit,9924.8,CNY,EXT-93112,wire,2026-05-03 01:59:52,WIRE_SWIFT_GW
TXN00003991,ACC0008583,2026-04-28 19:37:42,transfer_out,27507.2,CNY,,mobile,2026-04-28 19:38:04,CORE_BANKING_V2
TXN00081104,ACC0010751,2026-03-15 19:16:45,wire_in,10132.87,CNY,EXT-63833,mobile,2026-03-15 19:17:14,WIRE_SWIFT_GW
TXN00105906,ACC0009047,2026-05-15 19:09:12,deposit,4576.3,EUR,,online,2026-05-15 19:09:24,BRANCH_POS
TXN00010146,ACC0001863,2026-05-25 14:53:06,transfer_in,15622.51,AED,EXT-89573,mobile,2026-05-25 14:53:10,BRANCH_POS
TXN00007576,ACC0002795,2026-02-24 06:04:33,wire_out,17630.2,CNY,EXT-49440,branch,2026-02-24 06:04:59,WIRE_SWIFT_GW
TXN00043608,ACC0003261,2026-02-27T13:39:03+03:00,withdrawal,344968.3,RUB,EXT-68411,atm,2026-02-27 13:39:08,BRANCH_POS
TXN00026242,ACC0006649,2026-05-07 03:14:40,deposit,214918.88,INR,EXT-65067,branch,2026-05-07 03:14:47,WIRE_SWIFT_GW
TXN00119183,ACC0000260,2026-01-24 11:01:59,transfer_in,1541.28,GBP,,atm,2026-01-24 11:02:14,CORE_BANKING_V2
TXN00159347,ACC0008723,2026-05-07 15:31:10,wire_out,3907.78,EUR,EXT-43744,online,2026-05-07 15:31:21,MOBILE_GATEWAY
TXN00113995,ACC0006865,2026-03-21 15:34:35,wire_out,2234.2,AUD,EXT-76069,mobile,2026-03-21 15:34:46,BRANCH_POS
TXN00130700,ACC0003249,2026-03-02 20:20:38,deposit,2826.68,AUD,EXT-89325,mobile,2026-03-02 20:21:01,CORE_BANKING_V2
TXN00031922,ACC0008298,2026-02-15 12:29:54,transfer_out,1449.09,USD,EXT-43742,wire,2026-02-15 12:30:15,MOBILE_GATEWAY
TXN00007151,ACC0001872,2026-05-15 03:45:09,transfer_in,6769.48,SGD,EXT-66580,wire,2026-05-15 03:45:17,WIRE_SWIFT_GW
TXN00166206,ACC0008688,2026-03-15 09:23:45,transfer_out,20003.71,CNY,EXT-83729,wire,2026-03-15 09:23:59,BRANCH_POS
TXN00071371,ACC0007632,2026-04-23 05:55:52,transfer_in,212315.74,INR,EXT-88780,mobile,2026-04-23 05:56:18,CORE_BANKING_V2
TXN00106826,ACC0000498,2026-03-06 18:33:43,withdrawal,6461.21,AUD,EXT-24579,branch,2026-03-06 18:34:05,BRANCH_POS
TXN00134700,ACC0010650,2026-01-30 15:52:48,wire_out,1413.98,USD,EXT-10156,atm,2026-01-30 15:53:06,BRANCH_POS
TXN00103467,ACC0009434,2026-05-11 16:41:07,wire_out,3203.32,CAD,EXT-95813,mobile,2026-05-11 16:41:21,MOBILE_GATEWAY
TXN00050449,ACC0001263,2026-02-01 08:37:34,transfer_in,494.63,AUD,EXT-30201,wire,2026-02-01 08:37:47,CORE_BANKING_V2
TXN00046310,ACC0008438,2026-05-28T13:31:22-05:00,withdrawal,12401.06,CNY,EXT-92190,atm,2026-05-28 13:31:52,MOBILE_GATEWAY
TXN00066656,ACC0000713,2026-04-18 13:28:21,wire_out,2325.89,EUR,EXT-47936,wire,2026-04-18 13:28:39,WIRE_SWIFT_GW
TXN00101767,ACC0001997,2026-03-21 21:16:10,wire_in,6453.0,CNY,EXT-93478,wire,2026-03-21 21:16:26,WIRE_SWIFT_GW
TXN00038895,ACC0006032,2026-04-17 14:52:24,deposit,6541.82,SGD,EXT-14263,branch,2026-04-17 14:52:28,CORE_BANKING_V2
TXN00089443,ACC0007696,2026-03-17 04:37:11,wire_out,1956.84,CNY,,mobile,2026-03-17 04:37:28,BRANCH_POS
TXN00121675,ACC0005773,2026-02-20 21:18:27,transfer_out,18896.95,AED,EXT-81065,wire,2026-02-20 21:18:41,CORE_BANKING_V2
TXN00123816,ACC0009677,2026-02-21 17:00:26,wire_out,4429.22,SGD,,mobile,2026-02-21 17:00:55,MOBILE_GATEWAY
TXN00103611,ACC0000312,2026-06-14 21:02:14,withdrawal,5558.09,AED,,branch,2026-06-14 21:02:41,MOBILE_GATEWAY
TXN00167395,ACC0002713,2026-03-13 10:23:54,transfer_in,13401.19,CNY,EXT-62891,mobile,2026-03-13 10:24:14,BRANCH_POS
TXN00095238,ACC0003679,2026-05-21 20:26:34,transfer_out,21468.87,AED,,,2026-05-21 20:26:43,CORE_BANKING_V2
TXN00127422,ACC0006844,2026-03-28 21:20:42,deposit,423803.79,RUB,EXT-69510,atm,2026-03-28 21:21:07,CORE_BANKING_V2
TXN00129619,ACC0008113,2026-03-10 14:51:21,transfer_out,14736.83,AED,EXT-38412,wire,2026-03-10 14:51:24,MOBILE_GATEWAY
TXN00011622,ACC0005052,2026-05-02T08:15:09+08:00,wire_out,383939.53,RUB,EXT-55427,mobile,2026-05-02 08:15:11,WIRE_SWIFT_GW
TXN00071347,ACC0010538,2026-01-05 09:27:11,transfer_out,7230.42,CAD,EXT-25438,wire,2026-01-05 09:27:18,CORE_BANKING_V2
TXN00020700,ACC0000707,2026-04-24 07:54:33,deposit,1822.29,EUR,,wire,2026-04-24 07:54:59,CORE_BANKING_V2
TXN00164974,ACC0008275,2026-02-12 12:42:37,deposit,2568.29,GBP,EXT-94596,atm,2026-02-12 12:42:59,BRANCH_POS
TXN00121718,ACC0001815,2026-03-05 20:48:19,wire_in,6091.7,cad,EXT-68655,wire,2026-03-05 20:48:31,BRANCH_POS
TXN00059593,ACC0009749,2026-03-10 15:30:44,wire_in,1608279.41,NGN,EXT-92751,branch,2026-03-10 15:30:54,BRANCH_POS
TXN00083837,ACC0004653,2026-03-03 09:44:45,transfer_out,2953.92,GBP,EXT-21110,branch,2026-03-03 09:45:02,MOBILE_GATEWAY
TXN00108786,ACC0007214,2026-04-18 10:23:16,withdrawal,257.71,USD,EXT-90264,atm,2026-04-18 10:23:37,CORE_BANKING_V2
TXN00063790,ACC0008971,2026-01-06 12:33:30,wire_out,17157.83,AED,EXT-99659,mobile,2026-01-06 12:33:35,MOBILE_GATEWAY
TXN00093277,ACC0000719,2026-01-31 04:02:20,withdrawal,3053.02,GBP,EXT-66963,atm,2026-01-31 04:02:47,WIRE_SWIFT_GW
TXN00164336,ACC0002899,2026-01-24 10:41:25,wire_in,4317.8,EUR,EXT-29919,atm,2026-01-24 10:41:54,WIRE_SWIFT_GW
TXN00002091,ACC0008587,2026-06-09 20:34:14,deposit,1392829.51,NGN,EXT-57884,mobile,2026-06-09 20:34:31,BRANCH_POS
TXN00069031,ACC0005914,2026-02-27 03:21:43,transfer_out,2562.19,AUD,EXT-30505,mobile,2026-02-27 03:21:56,WIRE_SWIFT_GW
TXN00126035,ACC0003930,2026-05-08 03:44:03,transfer_out,3185.59,SGD,EXT-10390,atm,2026-05-08 03:44:09,BRANCH_POS
TXN00050287,ACC0004409,2026-03-13 04:30:55,deposit,683.12,GBP,EXT-89841,branch,2026-03-13 04:31:02,WIRE_SWIFT_GW
TXN00109293,ACC0007168,2026-05-12 02:41:32,withdrawal,1982.8,GBP,EXT-86287,atm,2026-05-12 02:41:52,MOBILE_GATEWAY
TXN00016331,ACC0009288,2026-01-18 13:22:35,withdrawal,63292.12,INR,EXT-47521,online,2026-01-18 13:22:37,BRANCH_POS
TXN00044748,ACC0000562,2026-06-02 22:16:05,transfer_in,4340.82,GBP,EXT-86656,wire,2026-06-02 22:16:10,MOBILE_GATEWAY
TXN00066564,ACC0007315,2026-01-01 02:23:02,transfer_out,5488.62,USD,EXT-85242,online,2026-01-01 02:23:10,BRANCH_POS
TXN00127287,ACC0008301,2026-02-20 05:54:16,deposit,297412.65,INR,EXT-70768,branch,2026-02-20 05:54:46,BRANCH_POS
TXN00000420,ACC0008747,2026-02-18 18:10:24,wire_in,1795.34,GBP,EXT-71246,atm,2026-02-18 18:10:41,WIRE_SWIFT_GW
TXN00042427,ACC0008746,2026-03-10 16:12:15,transfer_in,3639.78,GBP,EXT-87174,branch,2026-03-10 16:12:43,CORE_BANKING_V2
TXN00002539,ACC0000224,2026-06-05 20:10:41,transfer_in,341690.38,INR,,online,2026-06-05 20:11:11,WIRE_SWIFT_GW
TXN00095223,ACC0002698,2026-04-05 06:43:24,withdrawal,1014.72,GBP,EXT-26283,online,2026-04-05 06:43:50,WIRE_SWIFT_GW
TXN00084119,ACC0000066,2026-06-22 06:05:25,transfer_in,27693.74,cny,EXT-86545,atm,2026-06-22 06:05:39,BRANCH_POS
TXN00012823,ACC0009384,2026-04-19T15:05:33+03:00,withdrawal,38825.22,CNY,EXT-45667,branch,2026-04-19 15:05:36,BRANCH_POS
TXN00108015,ACC0002996,2026-05-08 23:46:33,transfer_in,205485.59,RUB,,branch,2026-05-08 23:47:01,WIRE_SWIFT_GW
TXN00054604,ACC0008860,2026-05-19 12:03:08,transfer_out,2366388.44,NGN,EXT-60724,online,2026-05-19 12:03:09,BRANCH_POS
TXN00079154,ACC0005391,2026-04-17T20:00:49-08:00,wire_out,166.14,EUR,EXT-51389,atm,2026-04-17 20:01:06,CORE_BANKING_V2
TXN00000239,ACC0009587,2026-04-10 05:43:47,withdrawal,21835.6,INR,EXT-59085,online,2026-04-10 05:44:08,MOBILE_GATEWAY
TXN00122448,ACC0000822,2026-04-12 11:03:42,withdrawal,74.73,GBP,EXT-74361,wire,2026-04-12 11:03:50,MOBILE_GATEWAY
TXN00147633,ACC0006656,2026-05-31 18:00:58,wire_out,2088.25,GBP,EXT-48149,wire,2026-05-31 18:01:08,BRANCH_POS
TXN00053998,ACC0004206,2026-02-17T08:27:50+03:00,wire_in,5724.69,AUD,EXT-68978,branch,2026-02-17 08:28:10,WIRE_SWIFT_GW
TXN00083937,ACC0001352,2026-02-19 16:49:04,withdrawal,7318.11,SGD,EXT-79911,online,2026-02-19 16:49:20,BRANCH_POS
TXN00009957,ACC0005442,2026-05-06 18:58:24,deposit,2218186.36,NGN,,online,2026-05-06 18:58:45,MOBILE_GATEWAY
TXN00054212,ACC0008701,2026-04-18 13:00:19,transfer_out,4021.35,USD,EXT-80141,mobile,2026-04-18 13:00:45,BRANCH_POS
TXN00044372,ACC0008655,2026-02-20 14:03:02,transfer_out,3426.77,SGD,,online,2026-02-20 14:03:20,MOBILE_GATEWAY
TXN00013231,ACC0005151,2026-02-13 07:53:47,wire_in,411772.32,INR,EXT-27338,atm,2026-02-13 07:53:49,WIRE_SWIFT_GW
TXN00071578,ACC0004664,2026-04-15 07:35:25,deposit,3234.79,EUR,EXT-86002,atm,2026-04-15 07:35:42,MOBILE_GATEWAY
TXN00130826,ACC0000402,2026-03-20 13:26:36,wire_out,2955.47,EUR,,online,2026-03-20 13:27:03,CORE_BANKING_V2
TXN00107073,ACC0002322,2026-02-05 22:22:57,transfer_out,2903.37,EUR,EXT-19746,wire,2026-02-05 22:23:08,CORE_BANKING_V2
TXN00010617,ACC0007611,2026-01-10 15:44:34,wire_out,2481.07,CAD,EXT-89610,online,2026-01-10 15:44:58,CORE_BANKING_V2
TXN00088234,ACC0003710,2026-03-19 01:27:45,transfer_out,5648.64,SGD,EXT-55767,mobile,2026-03-19 01:27:49,BRANCH_POS
TXN00132104,ACC0009306,2026-02-07 19:47:39,wire_in,133609.32,NGN,EXT-51966,branch,2026-02-07 19:47:50,MOBILE_GATEWAY
TXN00135634,ACC0006595,2026-01-13 18:17:09,transfer_out,292678.54,INR,EXT-20252,atm,2026-01-13 18:17:21,BRANCH_POS
TXN00129312,ACC0004547,2026-01-22 14:55:02,withdrawal,4921.89,usd,EXT-94820,branch,2026-01-22 14:55:28,WIRE_SWIFT_GW
TXN00125420,ACC0003660,2026-04-12 13:38:28,transfer_out,2394.09,USD,EXT-20040,online,2026-04-12 13:38:48,BRANCH_POS
TXN00104400,ACC0010247,2026-03-16 19:09:55,transfer_out,4927.4,USD,EXT-46034,,2026-03-16 19:10:06,MOBILE_GATEWAY
TXN00082010,ACC0003717,2026-05-16 08:55:05,transfer_in,1262217.04,NGN,EXT-55669,wire,2026-05-16 08:55:11,WIRE_SWIFT_GW
TXN00017338,ACC0005810,2026-06-08 19:21:52,deposit,472106.24,RUB,EXT-47422,mobile,2026-06-08 19:21:59,BRANCH_POS
TXN00158797,ACC0002574,2026-02-20 23:42:05,withdrawal,285286.96,RUB,EXT-40382,atm,2026-02-20 23:42:09,CORE_BANKING_V2
TXN00045081,ACC0002797,2026-03-10 06:13:20,withdrawal,13729.9,AED,EXT-36864,branch,2026-03-10 06:13:34,CORE_BANKING_V2
TXN00020336,ACC0009284,2026-04-07 06:15:36,withdrawal,12095.91,AED,EXT-80471,branch,2026-04-07 06:15:54,BRANCH_POS
TXN00077220,ACC0002522,2026-01-21T02:50:53+05:30,withdrawal,4743.21,AED,,mobile,2026-01-21 02:51:00,BRANCH_POS
TXN00070965,ACC0006573,2026-03-20 04:50:52,withdrawal,8188.45,AED,EXT-70493,wire,2026-03-20 04:51:06,BRANCH_POS
TXN00153141,ACC0010640,2026-04-12 13:50:25,transfer_out,838.49,AUD,EXT-16076,mobile,2026-04-12 13:50:36,WIRE_SWIFT_GW
TXN00123942,ACC0005565,2026-06-26 19:28:27,withdrawal,59306.74,RUB,,mobile,2026-06-26 19:28:28,WIRE_SWIFT_GW
TXN00043891,ACC0007007,2026-03-11T21:17:11+05:30,wire_out,323903.55,RUB,EXT-76846,branch,2026-03-11 21:17:40,CORE_BANKING_V2
TXN00087810,ACC0003094,2026-03-24 17:12:01,wire_out,22440.38,CNY,EXT-66226,mobile,2026-03-24 17:12:31,MOBILE_GATEWAY
TXN00067154,ACC0010351,2026-04-23 21:06:57,deposit,17478.18,AED,EXT-17757,wire,2026-04-23 21:07:18,CORE_BANKING_V2
TXN00125587,ACC0005080,2026-06-30 00:35:42,withdrawal,5812.02,EUR,EXT-62531,atm,2026-06-30 00:35:55,WIRE_SWIFT_GW
TXN00113290,ACC0003520,2026-06-23T11:20:36+08:00,wire_in,369.15,EUR,EXT-56178,wire,2026-06-23 11:20:43,BRANCH_POS
TXN00047573,ACC0010936,2026-02-15 03:35:03,transfer_in,545.39,AUD,EXT-61013,wire,2026-02-15 03:35:15,CORE_BANKING_V2
TXN00092329,ACC0009637,2026-04-12 07:27:01,withdrawal,4118.15,EUR,,wire,2026-04-12 07:27:05,MOBILE_GATEWAY
TXN00104366,ACC0004487,2026-02-28 00:06:45,transfer_out,1134.48,CAD,EXT-81297,wire,2026-02-28 00:07:01,BRANCH_POS
TXN00035552,ACC0010330,2026-05-10 04:10:36,deposit,5355.28,AUD,EXT-95766,mobile,2026-05-10 04:10:43,BRANCH_POS
TXN00166906,ACC0001418,2026-06-10 16:01:57,withdrawal,1686.16,USD,EXT-98096,atm,2026-06-10 16:02:06,BRANCH_POS
TXN00083903,ACC0009182,2026-05-23T22:19:16+05:30,transfer_in,1024.9,cad,,wire,2026-05-23 22:19:23,BRANCH_POS
TXN00001114,ACC0007113,2026-04-23 11:21:00,withdrawal,2310.41,AED,EXT-97705,branch,2026-04-23 11:21:21,MOBILE_GATEWAY
TXN00163355,ACC0002807,2026-06-08 06:43:43,wire_in,3121.07,SGD,,wire,2026-06-08 06:43:58,CORE_BANKING_V2
TXN00122806,ACC0005836,2026-02-09 01:41:28,wire_in,47670.1,INR,EXT-38601,mobile,2026-02-09 01:41:32,MOBILE_GATEWAY
TXN00062036,ACC0001597,2026-02-15T00:30:26+01:00,wire_out,2837.29,USD,EXT-64153,wire,2026-02-15 00:30:50,WIRE_SWIFT_GW
TXN00022106,ACC0003336,2026-02-27 09:34:45,transfer_out,20010.05,AED,EXT-12470,branch,2026-02-27 09:35:03,BRANCH_POS
TXN00009657,ACC0006148,2026-02-26 20:24:52,deposit,10367.79,AED,EXT-70171,wire,2026-02-26 20:25:20,MOBILE_GATEWAY
TXN00074202,ACC0000803,2026-04-18 03:02:30,wire_in,8089.69,CAD,EXT-66505,mobile,2026-04-18 03:02:34,CORE_BANKING_V2
TXN00109004,ACC0003697,2026-05-23 16:27:16,wire_in,2606883.59,NGN,EXT-93382,mobile,2026-05-23 16:27:17,MOBILE_GATEWAY
TXN00155455,ACC0000190,2026-01-12 12:34:50,withdrawal,364.84,AUD,EXT-35534,atm,2026-01-12 12:35:02,BRANCH_POS
TXN00085729,ACC0008044,2026-05-10 21:29:02,withdrawal,2618.6,GBP,EXT-60250,mobile,2026-05-10 21:29:25,WIRE_SWIFT_GW
TXN00055389,ACC0002092,2026-05-30 15:51:07,deposit,29940.66,CNY,EXT-57247,online,2026-05-30 15:51:26,BRANCH_POS
TXN00015876,ACC0010577,2026-04-24 01:21:25,transfer_in,4423.01,USD,EXT-47930,branch,2026-04-24 01:21:31,WIRE_SWIFT_GW
TXN00148775,ACC0003978,2026-05-12 20:15:53,wire_in,15919.2,AED,EXT-79230,branch,2026-05-12 20:16:14,WIRE_SWIFT_GW
TXN00042640,ACC0008689,2026-06-13 14:49:09,deposit,22766.75,CNY,EXT-65752,branch,2026-06-13 14:49:11,BRANCH_POS
TXN00112445,ACC0005691,2026-05-05 00:37:34,deposit,1756.37,SGD,,mobile,2026-05-05 00:37:52,BRANCH_POS
TXN00079994,ACC0009219,2026-03-08 07:49:55,transfer_in,3445.38,AUD,EXT-73630,atm,2026-03-08 07:49:56,WIRE_SWIFT_GW
TXN00139006,ACC0005954,2026-05-04 09:51:51,transfer_out,7981.42,AUD,EXT-20806,wire,2026-05-04 09:52:08,BRANCH_POS
TXN00117457,ACC0008819,2026-05-17 14:04:23,deposit,3473.87,EUR,EXT-38106,atm,2026-05-17 14:04:36,MOBILE_GATEWAY
TXN00149050,ACC0000760,2026-06-15 02:59:01,transfer_out,2767.56,AUD,,wire,2026-06-15 02:59:09,CORE_BANKING_V2
TXN00011791,ACC0010310,2026-06-12 16:15:16,withdrawal,3175.05,AUD,EXT-84834,atm,2026-06-12 16:15:38,MOBILE_GATEWAY
TXN00139284,ACC0007048,2026-04-28T08:40:44+05:30,transfer_out,504.46,USD,EXT-90543,branch,2026-04-28 08:41:09,MOBILE_GATEWAY
TXN00001157,ACC0004611,2026-05-11 02:36:35,wire_in,5209.54,SGD,EXT-77273,mobile,2026-05-11 02:36:54,BRANCH_POS
TXN00030869,ACC0001366,2026-02-28 08:17:21,withdrawal,20166.06,CNY,,mobile,2026-02-28 08:17:41,CORE_BANKING_V2
TXN00072062,ACC0008042,2026-02-20 09:21:00,wire_out,173787.69,NGN,EXT-40001,mobile,2026-02-20 09:21:08,CORE_BANKING_V2
TXN00139712,ACC0004925,2026-01-20 14:35:58,transfer_out,3797.12,EUR,EXT-47954,online,2026-01-20 14:36:25,MOBILE_GATEWAY
TXN00144174,ACC0006318,2026-04-11 12:15:00,deposit,4938.45,CAD,EXT-89971,wire,2026-04-11 12:15:28,WIRE_SWIFT_GW
TXN00119544,ACC0010348,2026-01-04 15:29:55,transfer_out,3086.44,GBP,EXT-27846,online,2026-01-04 15:29:57,WIRE_SWIFT_GW
TXN00052853,ACC0004546,2026-05-18T04:40:47+01:00,deposit,1347.92,EUR,EXT-67311,mobile,2026-05-18 04:40:57,BRANCH_POS
TXN00166552,ACC0000975,2026-01-27 21:23:51,withdrawal,2326.94,AED,,atm,2026-01-27 21:24:04,CORE_BANKING_V2
TXN00058515,ACC0003449,2026-01-18 08:31:48,transfer_out,1741.83,cad,EXT-60444,atm,2026-01-18 08:31:52,CORE_BANKING_V2
TXN00134461,ACC0002242,2026-05-05 16:30:43,withdrawal,1052.74,GBP,,branch,2026-05-05 16:31:09,WIRE_SWIFT_GW
TXN00148675,ACC0007974,2026-03-11 02:37:50,transfer_out,503897.25,RUB,EXT-95685,branch,2026-03-11 02:38:07,CORE_BANKING_V2
TXN00043728,ACC0005880,2026-02-08 18:51:26,wire_in,12971.25,AED,EXT-24692,wire,2026-02-08 18:51:30,CORE_BANKING_V2
TXN00124534,ACC0005930,2026-05-28 04:34:50,wire_in,218.4,USD,EXT-83093,online,2026-05-28 04:35:07,CORE_BANKING_V2
TXN00003943,ACC0004190,2026-01-10 19:48:47,withdrawal,1919607.54,NGN,EXT-16880,branch,2026-01-10 19:48:52,MOBILE_GATEWAY
TXN00042219,ACC0006225,2026-03-08T04:30:08+08:00,transfer_in,5891.2,USD,EXT-79575,online,2026-03-08 04:30:30,BRANCH_POS
TXN00046639,ACC0005541,2026-03-30 02:08:12,withdrawal,84223.81,INR,,online,2026-03-30 02:08:30,WIRE_SWIFT_GW
TXN00078071,ACC0000041,2026-04-23 01:28:18,transfer_out,1412.76,GBP,EXT-17601,wire,2026-04-23 01:28:29,MOBILE_GATEWAY
TXN00087957,ACC0008784,2026-02-14 13:46:29,transfer_in,217621.94,INR,EXT-47379,mobile,2026-02-14 13:46:51,BRANCH_POS
TXN00162179,ACC0001494,2026-05-09 21:26:08,transfer_in,4364.28,AUD,EXT-99907,atm,2026-05-09 21:26:26,WIRE_SWIFT_GW
TXN00143918,ACC0010457,2026-05-01 18:49:20,wire_out,4794.41,RUB,EXT-59659,online,2026-05-01 18:49:49,CORE_BANKING_V2
TXN00084247,ACC0007729,2026-02-09 04:25:15,deposit,3475.5,EUR,EXT-85896,mobile,2026-02-09 04:25:44,MOBILE_GATEWAY
TXN00115350,ACC0002744,2026-05-17 01:44:58,transfer_out,16954.93,CNY,EXT-93881,wire,2026-05-17 01:45:27,CORE_BANKING_V2
TXN00008769,ACC0010356,2026-03-04 08:46:03,deposit,367.39,GBP,,mobile,2026-03-04 08:46:31,BRANCH_POS
TXN00120001,ACC0001913,2026-04-01 16:53:12,withdrawal,3716.74,CAD,EXT-36400,online,2026-04-01 16:53:29,CORE_BANKING_V2
TXN00109667,ACC0010439,2026-04-07 11:08:25,wire_out,8566.18,AUD,EXT-37544,online,2026-04-07 11:08:52,WIRE_SWIFT_GW
TXN00134006,ACC0005897,2026-01-02 17:41:31,transfer_out,241.44,AUD,EXT-95366,branch,2026-01-02 17:41:37,WIRE_SWIFT_GW
TXN00161348,ACC0009263,2026-01-15T21:33:05-08:00,withdrawal,1996942.59,NGN,EXT-98469,wire,2026-01-15 21:33:10,MOBILE_GATEWAY
TXN00063502,ACC0001298,2026-01-21 01:10:58,withdrawal,3780.75,GBP,,mobile,2026-01-21 01:11:23,WIRE_SWIFT_GW
TXN00070499,ACC0000958,2026-03-30T18:19:49+08:00,transfer_in,5007.93,eur,EXT-73714,atm,2026-03-30 18:20:17,BRANCH_POS
TXN00099509,ACC0008452,2026-03-14T12:14:28+08:00,transfer_in,15682.92,CNY,EXT-11107,online,2026-03-14 12:14:50,CORE_BANKING_V2
TXN00051007,ACC0000522,2026-04-03 22:08:15,wire_out,2836.02,EUR,EXT-23765,wire,2026-04-03 22:08:24,CORE_BANKING_V2
TXN00101159,ACC0009954,2026-01-11 15:27:33,transfer_out,6890.58,AUD,,mobile,2026-01-11 15:27:51,MOBILE_GATEWAY
TXN00145688,ACC0007749,2026-05-17 10:22:30,transfer_in,6467.67,SGD,EXT-72393,wire,2026-05-17 10:22:44,WIRE_SWIFT_GW
TXN00060850,ACC0008557,2026-04-12 19:13:12,transfer_out,1130.91,GBP,EXT-29003,atm,2026-04-12 19:13:15,WIRE_SWIFT_GW
TXN00043792,ACC0004801,2026-06-10 16:37:02,wire_out,1755.24,CAD,EXT-56448,branch,2026-06-10 16:37:07,MOBILE_GATEWAY
TXN00107605,ACC0010611,2026-02-23T12:48:50+00:00,transfer_in,25130.66,CNY,EXT-60911,mobile,2026-02-23 12:49:15,WIRE_SWIFT_GW
TXN00152624,ACC0001149,2026-01-31T10:29:47+01:00,transfer_out,7402.52,CAD,EXT-19773,mobile,2026-01-31 10:29:55,BRANCH_POS
TXN00031802,ACC0004946,2026-03-20 13:35:35,transfer_out,19589.06,AED,,atm,2026-03-20 13:35:37,WIRE_SWIFT_GW
TXN00158360,ACC0001970,2026-02-11 16:16:20,deposit,3569.24,CNY,EXT-79625,wire,2026-02-11 16:16:35,WIRE_SWIFT_GW
TXN00167357,ACC0004902,2026-01-22 20:28:57,transfer_in,17072.38,AED,EXT-41583,atm,2026-01-22 20:29:01,BRANCH_POS
TXN00050812,ACC0008816,2026-04-27 01:35:46,deposit,8630.2,AED,EXT-42130,wire,2026-04-27 01:35:59,CORE_BANKING_V2
TXN00113634,ACC0000245,2026-03-30 01:02:22,wire_out,217467.88,RUB,EXT-38819,wire,2026-03-30 01:02:36,BRANCH_POS
TXN00021489,ACC0001651,2026-04-14 03:14:49,withdrawal,3626.63,CAD,EXT-22917,branch,2026-04-14 03:14:51,MOBILE_GATEWAY
TXN00099409,ACC0006097,2026-05-31 00:57:00,wire_in,735.7,SGD,EXT-43492,online,2026-05-31 00:57:26,WIRE_SWIFT_GW
TXN00104376,ACC0001606,2026-02-20T11:41:33+08:00,transfer_in,722750.12,NGN,EXT-46224,mobile,2026-02-20 11:41:44,CORE_BANKING_V2
TXN00138741,ACC0009561,2026-02-09 19:41:48,wire_out,21413.94,CNY,EXT-57733,wire,2026-02-09 19:41:52,MOBILE_GATEWAY
TXN00155178,ACC0009082,2026-05-29 13:24:03,transfer_out,5711.68,EUR,EXT-12990,online,2026-05-29 13:24:24,CORE_BANKING_V2
TXN00018612,ACC0009765,2026-05-28 14:38:00,wire_out,1819409.21,NGN,EXT-34308,branch,2026-05-28 14:38:16,CORE_BANKING_V2
TXN00085612,ACC0009535,2026-06-24 15:28:29,transfer_out,3282.85,GBP,EXT-20957,mobile,2026-06-24 15:28:37,MOBILE_GATEWAY
TXN00103812,ACC0005909,2026-03-27 18:37:18,transfer_out,6680.24,SGD,EXT-91470,branch,2026-03-27 18:37:22,WIRE_SWIFT_GW
TXN00014953,ACC0010642,2026-06-18 02:20:05,withdrawal,8825.39,AUD,,online,2026-06-18 02:20:26,MOBILE_GATEWAY
