account_id,customer_id,account_type,currency,branch_id,open_date,status,created_at,created_by
ACC0000217,CUST000158,savings,CAD,BR0021,2022-03-29,active,2022-03-29 00:00:00,ACCOUNT_OPENING_SVC
ACC0000218,CUST000159,checking,NGN,BR0024,2022-09-17,active,2022-09-17 00:00:00,ACCOUNT_OPENING_SVC
ACC0000219,CUST000160,savings,SGD,BR0015,2019-04-03,active,2019-04-03 00:00:00,ACCOUNT_OPENING_SVC
ACC0000220,CUST000161,checking,CAD,BR0022,2023-06-17,active,2023-06-17 00:00:00,ACCOUNT_OPENING_SVC
ACC0000221,CUST000162,business,SGD,BR0014,2019-08-22,active,2019-08-22 00:00:00,ACCOUNT_OPENING_SVC
ACC0000222,CUST000162,checking,SGD,BR0014,2025-07-11,active,2025-07-11 00:00:00,ACCOUNT_OPENING_SVC
ACC0000223,CUST000163,savings,INR,BR0001,2019-06-11,active,2019-06-11 00:00:00,ACCOUNT_OPENING_SVC
ACC0000224,CUST000163,business,INR,BR0001,2023-09-12,active,2023-09-12 00:00:00,ACCOUNT_OPENING_SVC
ACC0000225,CUST000164,business,NGN,BR0026,2022-05-24,active,2022-05-24 00:00:00,ACCOUNT_OPENING_SVC
ACC0000226,CUST000165,business,EUR,BR0017,2022-01-01,active,2022-01-01 00:00:00,ACCOUNT_OPENING_SVC
ACC0000227,CUST000166,business,NGN,BR0026,2018-02-25,active,2018-02-25 00:00:00,ACCOUNT_OPENING_SVC
ACC0000228,CUST000167,checking,USD,BR0004,2023-03-29,dormant,2023-03-29 00:00:00,ACCOUNT_OPENING_SVC
ACC0000229,CUST000167,savings,USD,BR0004,2024-08-06,active,2024-08-06 00:00:00,ACCOUNT_OPENING_SVC
ACC0000230,CUST000168,checking,CNY,BR0006,2020-10-29,active,2020-10-29 00:00:00,ACCOUNT_OPENING_SVC
ACC0000231,CUST000168,savings,CNY,BR0006,2026-02-28,active,2026-02-28 00:00:00,ACCOUNT_OPENING_SVC
ACC0000232,CUST000169,business,USD,BR0004,2021-01-31,active,2021-01-31 00:00:00,ACCOUNT_OPENING_SVC
ACC0000233,CUST000170,business,AED,BR0008,2020-05-11,active,2020-05-11 00:00:00,ACCOUNT_OPENING_SVC
ACC0000234,CUST000171,savings,RUB,BR0028,2023-09-02,active,2023-09-02 00:00:00,ACCOUNT_OPENING_SVC
ACC0000235,CUST000171,business,RUB,BR0027,2019-05-12,active,2019-05-12 00:00:00,ACCOUNT_OPENING_SVC
ACC0000236,CUST000171,checking,RUB,BR0028,2020-07-01,closed,2020-07-01 00:00:00,ACCOUNT_OPENING_SVC
ACC0000237,CUST000172,savings,CNY,BR0006,2025-10-25,active,2025-10-25 00:00:00,ACCOUNT_OPENING_SVC
ACC0000238,CUST000173,savings,RUB,BR0028,2018-04-06,active,2018-04-06 00:00:00,ACCOUNT_OPENING_SVC
ACC0000239,CUST000173,checking,RUB,BR0028,2021-02-06,closed,2021-02-06 00:00:00,ACCOUNT_OPENING_SVC
ACC0000240,CUST000174,business,SGD,BR0014,2020-08-03,active,2020-08-03 00:00:00,ACCOUNT_OPENING_SVC
ACC0000241,CUST000174,checking,SGD,BR0015,2019-05-28,closed,2019-05-28 00:00:00,ACCOUNT_OPENING_SVC
ACC0000242,CUST000175,savings,GBP,BR0011,2019-05-04,active,2019-05-04 00:00:00,ACCOUNT_OPENING_SVC
ACC0000243,CUST000175,savings,GBP,BR0013,2025-10-11,active,2025-10-11 00:00:00,ACCOUNT_OPENING_SVC
ACC0000244,CUST000176,business,RUB,BR0028,2018-07-31,active,2018-07-31 00:00:00,ACCOUNT_OPENING_SVC
ACC0000245,CUST000177,checking,RUB,BR0028,2024-12-13,active,2024-12-13 00:00:00,ACCOUNT_OPENING_SVC
ACC0000246,CUST000178,checking,CAD,,2024-09-06,active,2024-09-06 00:00:00,ACCOUNT_OPENING_SVC
ACC0000247,CUST000179,business,SGD,BR0014,2023-06-28,active,2023-06-28 00:00:00,ACCOUNT_OPENING_SVC
ACC0000248,CUST000180,checking,CNY,BR0006,2018-08-10,active,2018-08-10 00:00:00,ACCOUNT_OPENING_SVC
ACC0000249,CUST000180,savings,CNY,BR0006,2025-07-10,active,2025-07-10 00:00:00,ACCOUNT_OPENING_SVC
ACC0000250,CUST000181,savings,SGD,BR0014,2022-04-13,active,2022-04-13 00:00:00,ACCOUNT_OPENING_SVC
ACC0000251,CUST000182,business,CAD,BR0021,2018-10-02,active,2018-10-02 00:00:00,ACCOUNT_OPENING_SVC
ACC0000252,CUST000183,business,NGN,BR0026,2021-08-25,closed,2021-08-25 00:00:00,ACCOUNT_OPENING_SVC
ACC0000253,CUST000184,checking,RUB,,2025-09-12,active,2025-09-12 00:00:00,ACCOUNT_OPENING_SVC
ACC0000254,CUST000185,business,RUB,BR0028,2022-09-05,active,2022-09-05 00:00:00,ACCOUNT_OPENING_SVC
ACC0000255,CUST000186,savings,RUB,BR0028,2026-03-28,active,2026-03-28 00:00:00,ACCOUNT_OPENING_SVC
ACC0000256,CUST000187,business,RUB,BR0027,2021-09-15,active,2021-09-15 00:00:00,ACCOUNT_OPENING_SVC
ACC0000257,CUST000188,checking,NGN,BR0024,2026-02-20,active,2026-02-20 00:00:00,ACCOUNT_OPENING_SVC
ACC0000258,CUST000188,business,NGN,BR0025,2021-07-25,active,2021-07-25 00:00:00,ACCOUNT_OPENING_SVC
ACC0000259,CUST000188,business,NGN,BR0025,2025-12-26,active,2025-12-26 00:00:00,ACCOUNT_OPENING_SVC
ACC0000260,CUST000189,checking,GBP,BR0011,2019-02-28,active,2019-02-28 00:00:00,ACCOUNT_OPENING_SVC
ACC0000261,CUST000190,checking,CAD,BR0023,2018-01-08,active,2018-01-08 00:00:00,ACCOUNT_OPENING_SVC
ACC0000262,CUST000191,business,USD,BR0003,2020-01-26,active,2020-01-26 00:00:00,ACCOUNT_OPENING_SVC
ACC0000263,CUST000191,business,USD,BR0004,2021-10-30,active,2021-10-30 00:00:00,ACCOUNT_OPENING_SVC
ACC0000264,CUST000192,savings,INR,BR0001,2022-07-21,active,2022-07-21 00:00:00,ACCOUNT_OPENING_SVC
ACC0000265,CUST000193,savings,NGN,BR0026,2026-03-26,active,2026-03-26 00:00:00,ACCOUNT_OPENING_SVC
ACC0000266,CUST000193,savings,NGN,BR0024,2022-08-29,active,2022-08-29 00:00:00,ACCOUNT_OPENING_SVC
ACC0000267,CUST000194,savings,GBP,BR0013,2020-06-11,dormant,2020-06-11 00:00:00,ACCOUNT_OPENING_SVC
ACC0000268,CUST000194,savings,GBP,BR0012,2024-11-19,dormant,2024-11-19 00:00:00,ACCOUNT_OPENING_SVC
ACC0000269,CUST000195,business,USD,BR0004,2024-04-24,active,2024-04-24 00:00:00,ACCOUNT_OPENING_SVC
ACC0000270,CUST000195,business,USD,BR0003,2025-12-20,active,2025-12-20 00:00:00,ACCOUNT_OPENING_SVC
ACC0000271,CUST000196,business,CAD,BR0023,2025-03-24,active,2025-03-24 00:00:00,ACCOUNT_OPENING_SVC
ACC0000272,CUST000197,business,RUB,BR0027,2023-07-15,active,2023-07-15 00:00:00,ACCOUNT_OPENING_SVC
ACC0000273,CUST000198,business,AUD,BR0030,2025-09-09,active,2025-09-09 00:00:00,ACCOUNT_OPENING_SVC
ACC0000274,CUST000198,checking,AUD,BR0030,2026-01-16,active,2026-01-16 00:00:00,ACCOUNT_OPENING_SVC
ACC0000275,CUST000198,checking,AUD,BR0029,2025-01-07,active,2025-01-07 00:00:00,ACCOUNT_OPENING_SVC
ACC0000276,CUST000199,business,SGD,BR0015,2022-09-14,active,2022-09-14 00:00:00,ACCOUNT_OPENING_SVC
ACC0000277,CUST000200,checking,EUR,BR0016,2022-08-28,active,2022-08-28 00:00:00,ACCOUNT_OPENING_SVC
ACC0000278,CUST000201,business,GBP,BR0012,2018-07-05,active,2018-07-05 00:00:00,ACCOUNT_OPENING_SVC
ACC0000279,CUST000201,business,GBP,BR0012,2022-01-24,active,2022-01-24 00:00:00,ACCOUNT_OPENING_SVC
ACC0000280,CUST000202,savings,CAD,BR0022,2018-07-21,active,2018-07-21 00:00:00,ACCOUNT_OPENING_SVC
ACC0000281,CUST000203,savings,RUB,BR0028,2025-02-28,active,2025-02-28 00:00:00,ACCOUNT_OPENING_SVC
ACC0000282,CUST000203,business,RUB,BR0027,2023-12-22,active,2023-12-22 00:00:00,ACCOUNT_OPENING_SVC
ACC0000283,CUST000204,savings,CAD,BR0020,2023-05-29,active,2023-05-29 00:00:00,ACCOUNT_OPENING_SVC
ACC0000284,CUST000205,business,RUB,BR0028,2024-08-02,active,2024-08-02 00:00:00,ACCOUNT_OPENING_SVC
ACC0000285,CUST000206,savings,NGN,BR0024,2024-08-30,active,2024-08-30 00:00:00,ACCOUNT_OPENING_SVC
ACC0000286,CUST000207,business,RUB,BR0028,2021-10-13,active,2021-10-13 00:00:00,ACCOUNT_OPENING_SVC
ACC0000287,CUST000207,business,RUB,BR0027,2020-05-16,active,2020-05-16 00:00:00,ACCOUNT_OPENING_SVC
ACC0000288,CUST000208,business,RUB,BR0028,2022-12-22,active,2022-12-22 00:00:00,ACCOUNT_OPENING_SVC
ACC0000289,CUST000209,savings,AED,BR0008,2019-06-16,active,2019-06-16 00:00:00,ACCOUNT_OPENING_SVC
ACC0000290,CUST000209,savings,AED,BR0008,2025-01-09,active,2025-01-09 00:00:00,ACCOUNT_OPENING_SVC
ACC0000291,CUST000210,checking,NGN,BR0025,2022-11-06,active,2022-11-06 00:00:00,ACCOUNT_OPENING_SVC
ACC0000292,CUST000210,checking,NGN,BR0026,2018-12-12,active,2018-12-12 00:00:00,ACCOUNT_OPENING_SVC
ACC0000293,CUST000211,checking,INR,BR0001,2020-03-18,active,2020-03-18 00:00:00,ACCOUNT_OPENING_SVC
ACC0000294,CUST000212,business,CAD,BR0022,2020-02-24,active,2020-02-24 00:00:00,ACCOUNT_OPENING_SVC
ACC0000295,CUST000212,savings,CAD,BR0023,2022-09-18,active,2022-09-18 00:00:00,ACCOUNT_OPENING_SVC
ACC0000296,CUST000213,checking,EUR,BR0019,2019-04-28,active,2019-04-28 00:00:00,ACCOUNT_OPENING_SVC
ACC0000297,CUST000214,checking,SGD,,2023-04-15,active,2023-04-15 00:00:00,ACCOUNT_OPENING_SVC
ACC0000298,CUST000215,checking,AUD,BR0030,2019-10-16,active,2019-10-16 00:00:00,ACCOUNT_OPENING_SVC
ACC0000299,CUST000216,checking,AUD,BR0029,2022-02-28,dormant,2022-02-28 00:00:00,ACCOUNT_OPENING_SVC
ACC0000300,CUST000217,savings,INR,BR0001,2019-08-09,active,2019-08-09 00:00:00,ACCOUNT_OPENING_SVC
ACC0000301,CUST000218,business,RUB,BR0027,2020-04-16,active,2020-04-16 00:00:00,ACCOUNT_OPENING_SVC
ACC0000302,CUST000219,checking,GBP,BR0010,2019-03-06,active,2019-03-06 00:00:00,ACCOUNT_OPENING_SVC
ACC0000303,CUST000220,savings,SGD,BR0015,2020-11-01,active,2020-11-01 00:00:00,ACCOUNT_OPENING_SVC
ACC0000304,CUST000221,checking,CNY,BR0006,2020-04-05,active,2020-04-05 00:00:00,ACCOUNT_OPENING_SVC
ACC0000305,CUST000222,savings,AUD,BR0030,2022-10-05,,2022-10-05 00:00:00,ACCOUNT_OPENING_SVC
ACC0000306,CUST000223,business,INR,BR0002,2018-11-24,active,2018-11-24 00:00:00,ACCOUNT_OPENING_SVC
ACC0000307,CUST000223,savings,INR,BR0001,2024-04-25,active,2024-04-25 00:00:00,ACCOUNT_OPENING_SVC
ACC0000308,CUST000224,business,AED,BR0007,2023-09-26,active,2023-09-26 00:00:00,ACCOUNT_OPENING_SVC
ACC0000309,CUST000224,business,AED,BR0007,2025-11-19,active,2025-11-19 00:00:00,ACCOUNT_OPENING_SVC
ACC0000310,CUST000224,business,AED,BR0007,2025-09-07,active,2025-09-07 00:00:00,ACCOUNT_OPENING_SVC
ACC0000311,CUST000225,checking,EUR,BR0018,2018-10-18,active,2018-10-18 00:00:00,ACCOUNT_OPENING_SVC
ACC0000312,CUST000226,savings,AED,BR0009,2024-03-26,active,2024-03-26 00:00:00,ACCOUNT_OPENING_SVC
ACC0000313,CUST000226,business,AED,BR0009,2021-02-02,active,2021-02-02 00:00:00,ACCOUNT_OPENING_SVC
ACC0000314,CUST000226,savings,AED,BR0008,2020-06-01,active,2020-06-01 00:00:00,ACCOUNT_OPENING_SVC
ACC0000315,CUST000227,savings,EUR,BR0016,2019-02-04,active,2019-02-04 00:00:00,ACCOUNT_OPENING_SVC
ACC0000316,CUST000228,savings,CAD,BR0020,2024-01-02,active,2024-01-02 00:00:00,ACCOUNT_OPENING_SVC
ACC0000317,CUST000229,checking,INR,BR0001,2023-01-18,closed,2023-01-18 00:00:00,ACCOUNT_OPENING_SVC
ACC0000318,CUST000230,checking,AED,BR0008,2020-08-19,active,2020-08-19 00:00:00,ACCOUNT_OPENING_SVC
ACC0000319,CUST000230,checking,AED,BR0007,2020-01-09,active,2020-01-09 00:00:00,ACCOUNT_OPENING_SVC
ACC0000320,CUST000231,checking,INR,BR0002,2019-09-08,active,2019-09-08 00:00:00,ACCOUNT_OPENING_SVC
ACC0000321,CUST000231,savings,INR,BR0001,2024-05-08,active,2024-05-08 00:00:00,ACCOUNT_OPENING_SVC
ACC0000322,CUST000232,savings,AUD,BR0029,2023-10-11,active,2023-10-11 00:00:00,ACCOUNT_OPENING_SVC
ACC0000323,CUST000233,checking,EUR,BR0016,2020-06-07,active,2020-06-07 00:00:00,ACCOUNT_OPENING_SVC
ACC0000324,CUST000234,business,AUD,BR0030,2018-06-04,active,2018-06-04 00:00:00,ACCOUNT_OPENING_SVC
ACC0000325,CUST000235,business,EUR,BR0018,2023-04-26,active,2023-04-26 00:00:00,ACCOUNT_OPENING_SVC
ACC0000326,CUST000235,checking,EUR,BR0019,2025-08-05,active,2025-08-05 00:00:00,ACCOUNT_OPENING_SVC
ACC0000327,CUST000236,checking,GBP,BR0011,2024-12-03,active,2024-12-03 00:00:00,ACCOUNT_OPENING_SVC
ACC0000328,CUST000236,savings,GBP,BR0013,2025-06-20,active,2025-06-20 00:00:00,ACCOUNT_OPENING_SVC
ACC0000329,CUST000237,savings,AED,BR0008,2019-04-17,active,2019-04-17 00:00:00,ACCOUNT_OPENING_SVC
ACC0000330,CUST000237,checking,AED,BR0008,2022-10-29,active,2022-10-29 00:00:00,ACCOUNT_OPENING_SVC
ACC0000331,CUST000238,savings,NGN,BR0026,2020-04-20,active,2020-04-20 00:00:00,ACCOUNT_OPENING_SVC
ACC0000332,CUST000238,checking,NGN,BR0026,2023-07-10,active,2023-07-10 00:00:00,ACCOUNT_OPENING_SVC
ACC0000333,CUST000239,checking,USD,BR0004,2026-05-29,active,2026-05-29 00:00:00,ACCOUNT_OPENING_SVC
ACC0000334,CUST000240,savings,AUD,BR0029,2021-01-08,active,2021-01-08 00:00:00,ACCOUNT_OPENING_SVC
ACC0000335,CUST000241,business,RUB,BR0027,2019-01-18,,2019-01-18 00:00:00,ACCOUNT_OPENING_SVC
ACC0000336,CUST000241,savings,RUB,BR0027,2024-12-31,active,2024-12-31 00:00:00,ACCOUNT_OPENING_SVC
ACC0000337,CUST000242,savings,SGD,BR0014,2024-09-05,active,2024-09-05 00:00:00,ACCOUNT_OPENING_SVC
ACC0000338,CUST000242,business,SGD,BR0014,2025-10-13,active,2025-10-13 00:00:00,ACCOUNT_OPENING_SVC
ACC0000339,CUST000243,business,NGN,BR0024,2019-07-26,active,2019-07-26 00:00:00,ACCOUNT_OPENING_SVC
ACC0000340,CUST000244,checking,INR,BR0001,2024-10-04,closed,2024-10-04 00:00:00,ACCOUNT_OPENING_SVC
ACC0000341,CUST000245,savings,AUD,BR0030,2018-12-19,active,2018-12-19 00:00:00,ACCOUNT_OPENING_SVC
ACC0000342,CUST000246,savings,CAD,BR0022,2025-04-30,active,2025-04-30 00:00:00,ACCOUNT_OPENING_SVC
ACC0000343,CUST000246,checking,CAD,BR0022,2019-11-21,active,2019-11-21 00:00:00,ACCOUNT_OPENING_SVC
ACC0000344,CUST000247,savings,INR,BR0001,2018-11-12,dormant,2018-11-12 00:00:00,ACCOUNT_OPENING_SVC
ACC0000345,CUST000248,business,GBP,BR0011,2026-05-11,active,2026-05-11 00:00:00,ACCOUNT_OPENING_SVC
ACC0000346,CUST000248,checking,GBP,BR0012,2019-03-04,active,2019-03-04 00:00:00,ACCOUNT_OPENING_SVC
ACC0000347,CUST000249,savings,AED,BR0009,2026-05-05,active,2026-05-05 00:00:00,ACCOUNT_OPENING_SVC
ACC0000348,CUST000249,savings,AED,BR0008,2022-01-03,,2022-01-03 00:00:00,ACCOUNT_OPENING_SVC
ACC0000349,CUST000250,savings,NGN,BR0026,2020-03-02,active,2020-03-02 00:00:00,ACCOUNT_OPENING_SVC
ACC0000350,CUST000251,checking,CAD,BR0023,2025-05-14,active,2025-05-14 00:00:00,ACCOUNT_OPENING_SVC
ACC0000351,CUST000251,savings,CAD,,2024-07-11,active,2024-07-11 00:00:00,ACCOUNT_OPENING_SVC
ACC0000352,CUST000252,business,CAD,BR0023,2020-03-07,active,2020-03-07 00:00:00,ACCOUNT_OPENING_SVC
ACC0000353,CUST000253,savings,AUD,BR0029,2019-09-09,closed,2019-09-09 00:00:00,ACCOUNT_OPENING_SVC
ACC0000354,CUST000254,checking,EUR,BR0017,2024-03-17,active,2024-03-17 00:00:00,ACCOUNT_OPENING_SVC
ACC0000355,CUST000254,checking,EUR,BR0016,2019-10-16,active,2019-10-16 00:00:00,ACCOUNT_OPENING_SVC
ACC0000356,CUST000254,business,EUR,BR0017,2019-08-21,active,2019-08-21 00:00:00,ACCOUNT_OPENING_SVC
ACC0000357,CUST000255,checking,SGD,BR0015,2022-03-17,active,2022-03-17 00:00:00,ACCOUNT_OPENING_SVC
ACC0000358,CUST000256,savings,USD,BR0003,2020-01-02,active,2020-01-02 00:00:00,ACCOUNT_OPENING_SVC
ACC0000359,CUST000257,business,CAD,BR0022,2021-01-15,closed,2021-01-15 00:00:00,ACCOUNT_OPENING_SVC
ACC0000360,CUST000258,savings,CNY,BR0005,2019-06-28,active,2019-06-28 00:00:00,ACCOUNT_OPENING_SVC
ACC0000361,CUST000259,checking,CNY,BR0006,2026-01-31,active,2026-01-31 00:00:00,ACCOUNT_OPENING_SVC
ACC0000362,CUST000259,business,CNY,BR0006,2023-03-19,active,2023-03-19 00:00:00,ACCOUNT_OPENING_SVC
ACC0000363,CUST000260,savings,INR,BR0001,2023-04-14,active,2023-04-14 00:00:00,ACCOUNT_OPENING_SVC
ACC0000364,CUST000260,savings,INR,BR0002,2023-06-23,active,2023-06-23 00:00:00,ACCOUNT_OPENING_SVC
ACC0000365,CUST000261,business,USD,BR0004,2021-04-19,active,2021-04-19 00:00:00,ACCOUNT_OPENING_SVC
ACC0000366,CUST000262,checking,SGD,BR0015,2021-07-10,active,2021-07-10 00:00:00,ACCOUNT_OPENING_SVC
ACC0000367,CUST000263,checking,USD,BR0003,2021-08-03,active,2021-08-03 00:00:00,ACCOUNT_OPENING_SVC
ACC0000368,CUST000264,business,AUD,BR0029,2022-09-01,active,2022-09-01 00:00:00,ACCOUNT_OPENING_SVC
ACC0000369,CUST000264,checking,AUD,BR0029,2023-11-20,active,2023-11-20 00:00:00,ACCOUNT_OPENING_SVC
ACC0000370,CUST000265,checking,INR,BR0002,2026-05-14,active,2026-05-14 00:00:00,ACCOUNT_OPENING_SVC
ACC0000371,CUST000266,checking,CAD,BR0023,2020-01-15,active,2020-01-15 00:00:00,ACCOUNT_OPENING_SVC
ACC0000372,CUST000266,checking,CAD,BR0023,2023-09-08,active,2023-09-08 00:00:00,ACCOUNT_OPENING_SVC
ACC0000373,CUST000267,savings,AED,BR0007,2024-01-01,active,2024-01-01 00:00:00,ACCOUNT_OPENING_SVC
ACC0000374,CUST000268,savings,GBP,BR0010,2022-02-13,active,2022-02-13 00:00:00,ACCOUNT_OPENING_SVC
ACC0000375,CUST000268,business,GBP,BR0011,2024-11-03,closed,2024-11-03 00:00:00,ACCOUNT_OPENING_SVC
ACC0000376,CUST000269,savings,INR,BR0001,2025-07-15,active,2025-07-15 00:00:00,ACCOUNT_OPENING_SVC
ACC0000377,CUST000269,checking,INR,,2021-09-23,dormant,2021-09-23 00:00:00,ACCOUNT_OPENING_SVC
ACC0000378,CUST000269,savings,INR,BR0001,2018-07-01,active,2018-07-01 00:00:00,ACCOUNT_OPENING_SVC
ACC0000379,CUST000270,business,SGD,BR0015,2023-02-04,dormant,2023-02-04 00:00:00,ACCOUNT_OPENING_SVC
ACC0000380,CUST000271,savings,RUB,BR0028,2020-04-09,active,2020-04-09 00:00:00,ACCOUNT_OPENING_SVC
ACC0000381,CUST000271,savings,RUB,BR0027,2025-07-15,active,2025-07-15 00:00:00,ACCOUNT_OPENING_SVC
ACC0000382,CUST000272,business,EUR,BR0019,2019-01-12,active,2019-01-12 00:00:00,ACCOUNT_OPENING_SVC
ACC0000383,CUST000273,business,EUR,BR0016,2023-11-13,active,2023-11-13 00:00:00,ACCOUNT_OPENING_SVC
ACC0000384,CUST000274,checking,EUR,BR0018,2024-12-17,active,2024-12-17 00:00:00,ACCOUNT_OPENING_SVC
ACC0000385,CUST000275,checking,CAD,BR0023,2021-06-20,active,2021-06-20 00:00:00,ACCOUNT_OPENING_SVC
ACC0000386,CUST000276,business,NGN,BR0026,2024-06-09,active,2024-06-09 00:00:00,ACCOUNT_OPENING_SVC
ACC0000387,CUST000277,savings,USD,BR0003,2023-03-04,active,2023-03-04 00:00:00,ACCOUNT_OPENING_SVC
ACC0000388,CUST000278,checking,GBP,BR0010,2026-04-12,active,2026-04-12 00:00:00,ACCOUNT_OPENING_SVC
ACC0000389,CUST000278,savings,GBP,BR0013,2020-10-02,active,2020-10-02 00:00:00,ACCOUNT_OPENING_SVC
ACC0000390,CUST000278,savings,GBP,BR0011,2024-10-16,active,2024-10-16 00:00:00,ACCOUNT_OPENING_SVC
ACC0000391,CUST000279,checking,AED,BR0007,2023-10-09,active,2023-10-09 00:00:00,ACCOUNT_OPENING_SVC
ACC0000392,CUST000280,checking,INR,BR0002,2024-03-10,active,2024-03-10 00:00:00,ACCOUNT_OPENING_SVC
ACC0000393,CUST000281,checking,SGD,BR0015,2020-06-21,active,2020-06-21 00:00:00,ACCOUNT_OPENING_SVC
ACC0000394,CUST000282,savings,CNY,BR0005,2021-10-13,active,2021-10-13 00:00:00,ACCOUNT_OPENING_SVC
ACC0000395,CUST000283,savings,USD,BR0003,2022-12-12,active,2022-12-12 00:00:00,ACCOUNT_OPENING_SVC
ACC0000396,CUST000284,business,AUD,BR0029,2019-01-17,active,2019-01-17 00:00:00,ACCOUNT_OPENING_SVC
ACC0000397,CUST000285,business,NGN,BR0024,2018-10-22,active,2018-10-22 00:00:00,ACCOUNT_OPENING_SVC
ACC0000398,CUST000286,savings,USD,BR0004,2021-12-17,active,2021-12-17 00:00:00,ACCOUNT_OPENING_SVC
ACC0000399,CUST000286,business,USD,BR0003,2022-12-26,active,2022-12-26 00:00:00,ACCOUNT_OPENING_SVC
ACC0000400,CUST000286,savings,USD,BR0003,2023-04-03,active,2023-04-03 00:00:00,ACCOUNT_OPENING_SVC
ACC0000401,CUST000287,savings,EUR,BR0017,2018-10-23,active,2018-10-23 00:00:00,ACCOUNT_OPENING_SVC
ACC0000402,CUST000287,business,EUR,BR0017,2025-12-02,active,2025-12-02 00:00:00,ACCOUNT_OPENING_SVC
ACC0000403,CUST000287,savings,EUR,BR0019,2019-11-27,active,2019-11-27 00:00:00,ACCOUNT_OPENING_SVC
ACC0000404,CUST000288,business,USD,BR0003,2021-09-05,active,2021-09-05 00:00:00,ACCOUNT_OPENING_SVC
ACC0000405,CUST000289,checking,EUR,BR0018,2018-08-07,active,2018-08-07 00:00:00,ACCOUNT_OPENING_SVC
ACC0000406,CUST000290,checking,NGN,BR0025,2020-06-19,active,2020-06-19 00:00:00,ACCOUNT_OPENING_SVC
ACC0000407,CUST000291,savings,EUR,BR0018,2020-11-18,active,2020-11-18 00:00:00,ACCOUNT_OPENING_SVC
ACC0000408,CUST000292,checking,CNY,BR0005,2018-05-06,active,2018-05-06 00:00:00,ACCOUNT_OPENING_SVC
ACC0000409,CUST000292,business,CNY,BR0006,2019-09-17,active,2019-09-17 00:00:00,ACCOUNT_OPENING_SVC
ACC0000410,CUST000292,business,CNY,BR0006,2020-11-21,active,2020-11-21 00:00:00,ACCOUNT_OPENING_SVC
ACC0000411,CUST000293,business,GBP,BR0011,2024-01-17,active,2024-01-17 00:00:00,ACCOUNT_OPENING_SVC
ACC0000412,CUST000293,business,GBP,BR0012,2023-04-02,active,2023-04-02 00:00:00,ACCOUNT_OPENING_SVC
ACC0000413,CUST000294,checking,CAD,BR0021,2018-08-04,closed,2018-08-04 00:00:00,ACCOUNT_OPENING_SVC
ACC0000414,CUST000295,checking,USD,BR0003,2018-12-26,active,2018-12-26 00:00:00,ACCOUNT_OPENING_SVC
ACC0000415,CUST000296,savings,CNY,BR0005,2018-07-19,active,2018-07-19 00:00:00,ACCOUNT_OPENING_SVC
ACC0000416,CUST000297,savings,SGD,BR0015,2022-05-03,active,2022-05-03 00:00:00,ACCOUNT_OPENING_SVC
ACC0000417,CUST000298,savings,GBP,BR0010,2020-07-04,active,2020-07-04 00:00:00,ACCOUNT_OPENING_SVC
ACC0000418,CUST000299,business,CAD,BR0020,2020-01-16,active,2020-01-16 00:00:00,ACCOUNT_OPENING_SVC
ACC0000419,CUST000300,business,AED,BR0007,2026-05-26,active,2026-05-26 00:00:00,ACCOUNT_OPENING_SVC
ACC0000420,CUST000301,business,AED,BR0008,2022-02-16,active,2022-02-16 00:00:00,ACCOUNT_OPENING_SVC
ACC0000421,CUST000301,checking,AED,BR0008,2025-03-14,dormant,2025-03-14 00:00:00,ACCOUNT_OPENING_SVC
ACC0000422,CUST000301,checking,AED,BR0009,2021-10-19,active,2021-10-19 00:00:00,ACCOUNT_OPENING_SVC
ACC0000423,CUST000302,business,NGN,BR0026,2018-04-21,active,2018-04-21 00:00:00,ACCOUNT_OPENING_SVC
ACC0000424,CUST000303,savings,RUB,BR0028,2025-03-02,active,2025-03-02 00:00:00,ACCOUNT_OPENING_SVC
ACC0000425,CUST000303,checking,RUB,BR0027,2023-11-30,active,2023-11-30 00:00:00,ACCOUNT_OPENING_SVC
ACC0000426,CUST000304,checking,CAD,BR0021,2019-06-09,dormant,2019-06-09 00:00:00,ACCOUNT_OPENING_SVC
ACC0000427,CUST000304,savings,CAD,BR0020,2024-06-08,active,2024-06-08 00:00:00,ACCOUNT_OPENING_SVC
ACC0000428,CUST000304,business,CAD,BR0021,2021-02-11,active,2021-02-11 00:00:00,ACCOUNT_OPENING_SVC
ACC0000429,CUST000305,savings,SGD,BR0015,2018-07-28,closed,2018-07-28 00:00:00,ACCOUNT_OPENING_SVC
ACC0000430,CUST000306,business,CNY,BR0005,2025-06-09,active,2025-06-09 00:00:00,ACCOUNT_OPENING_SVC
ACC0000431,CUST000307,business,EUR,BR0019,2023-08-08,active,2023-08-08 00:00:00,ACCOUNT_OPENING_SVC
ACC0000432,CUST000307,savings,EUR,BR0017,2020-03-24,,2020-03-24 00:00:00,ACCOUNT_OPENING_SVC
ACC0000433,CUST000308,checking,NGN,BR0026,2023-05-27,active,2023-05-27 00:00:00,ACCOUNT_OPENING_SVC
ACC0000434,CUST000308,checking,NGN,BR0024,2022-07-21,closed,2022-07-21 00:00:00,ACCOUNT_OPENING_SVC
ACC0000435,CUST000308,savings,NGN,BR0024,2018-03-11,dormant,2018-03-11 00:00:00,ACCOUNT_OPENING_SVC
ACC0000436,CUST000309,checking,AED,BR0009,2018-06-16,active,2018-06-16 00:00:00,ACCOUNT_OPENING_SVC
